uid,fold,label,failure_class,tau,score_A,score_B,alarm_step_A,alarm_step_B,raw_score_A,raw_score_B,task_group
ollama_llama8b/real-healthy-096,3,0,,,-2.5675913339925835,-1.3374639720768187,,,92734.48277338235,64368.08242046332,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Prague->Lisbon, 2 hotel nights in Lisbon, flight Lisbon->Prague. Use the calculator for the total."
ollama_llama8b/real-healthy-107,3,0,,,5.403002444990958,2.93771129343056,4.0,4.0,422331.9256355062,326024.369106772,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Tunis->Bergen, 2 hotel nights in Bergen, flight Bergen->Tunis. Use the calculator for the total."
ollama_llama8b/real-healthy-114,3,0,,,5.403002444990958,2.93771129343056,4.0,4.0,422331.9256355062,326024.369106772,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Tunis->Bergen, 2 hotel nights in Bergen, flight Bergen->Tunis. Use the calculator for the total."
ollama_llama8b/real-healthy-121,3,0,,,5.403002444990958,2.93771129343056,4.0,4.0,422331.9256355062,326024.369106772,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Tunis->Bergen, 2 hotel nights in Bergen, flight Bergen->Tunis. Use the calculator for the total."
ollama_llama8b/real-healthy-128,3,0,,,4.531244510955671,2.335416831095156,4.0,4.0,386283.27056410944,289161.7558291605,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Cusco->Bergen, 2 hotel nights in Bergen, flight Bergen->Cusco. Use the calculator for the total."
ollama_llama8b/real-healthy-135,3,0,,,4.531244510955671,2.335416831095156,4.0,4.0,386283.27056410944,289161.7558291605,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Cusco->Bergen, 2 hotel nights in Bergen, flight Bergen->Cusco. Use the calculator for the total."
ollama_llama8b/real-tool_cascade-027,3,1,tool_cascade,3.0,1.7300630905103085,1.8372897421332965,5.0,,270449.7130183599,258674.56494199293,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-tool_cascade-041,3,1,tool_cascade,3.0,1.7300630905103085,1.8372897421332965,5.0,,270449.7130183599,258674.56494199293,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-looping-027,3,1,looping,3.0,-0.15749421563250598,0.7157814169770631,,,192396.0474306339,190034.1734671104,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-looping-034,3,1,looping,3.0,-0.15749421563250598,0.7157814169770631,,,192396.0474306339,190034.1734671104,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-looping-041,3,1,looping,2.0,0.27294367137142417,1.8041211359746245,,,210195.37716708967,256644.5255206714,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-goal_drift-027,3,1,goal_drift,2.0,-3.3128002725845804,-0.8627744351959366,,,61918.84125799672,93420.80981416807,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-goal_drift-041,3,1,goal_drift,2.0,-3.3128002725845804,-0.8627744351959366,,,61918.84125799672,93420.80981416807,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-context_corruption-027,3,1,context_corruption,2.0,-2.5331130572080327,-1.2277767583062684,,,94160.21743978128,71081.3391338728,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-context_corruption-034,3,1,context_corruption,3.0,-1.7142216037201594,-0.6067352902080347,,,128022.75472814761,109091.33739800524,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-context_corruption-041,3,1,context_corruption,2.0,-1.1123626761219125,-0.4081508321092914,,,152910.6324698508,121245.42902530215,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Cusco->Tunis->Bergen and Cusco->Osaka->Bergen (sum the two legs of each), then add 3 hotel nights in Bergen. Report the total in USD."
ollama_llama8b/real-healthy-047,4,0,,,-3.9543332922271768,-1.3541805132138338,,,63062.0129146572,19632.30814061689,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-healthy-054,4,0,,,-3.9543332922271768,-1.3541805132138338,,,63062.0129146572,19632.30814061689,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-healthy-061,4,0,,,-3.9543332922271768,-1.3541805132138338,,,63062.0129146572,19632.30814061689,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-healthy-078,4,0,,,-3.6701166176838913,0.19494708986619208,,,82088.54571536908,61945.68285923214,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Cusco->Lisbon and Tunis->Osaka->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-healthy-085,4,0,,,-3.6701166176838913,0.19494708986619208,,,82088.54571536908,61945.68285923214,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Cusco->Lisbon and Tunis->Osaka->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-healthy-092,4,0,,,-3.6701166176838913,0.19494708986619208,,,82088.54571536908,61945.68285923214,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Cusco->Lisbon and Tunis->Osaka->Lisbon (sum the two legs of each), then add 3 hotel nights in Lisbon. Report the total in USD."
ollama_llama8b/real-healthy-099,4,0,,,-3.613802210169215,0.2744165722127616,,,85858.44388708055,64116.33812258107,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Lisbon->Prague, 2 hotel nights in Prague, flight Prague->Lisbon. Use the calculator for the total."
ollama_llama8b/real-healthy-100,4,0,,,-3.674766683531741,-0.5885648186547064,,,81777.25282405033,40544.58399828212,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Osaka->Prague->Cusco and Osaka->Bergen->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-healthy-109,4,0,,,-3.6054103416254577,-0.5667695376102285,,,86420.22711941073,41139.90738681313,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Bergen->Prague, 2 hotel nights in Prague, flight Prague->Bergen. Use the calculator for the total."
ollama_llama8b/real-healthy-116,4,0,,,-3.6054103416254577,-0.5667695376102285,,,86420.22711941073,41139.90738681313,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Bergen->Prague, 2 hotel nights in Prague, flight Prague->Bergen. Use the calculator for the total."
ollama_llama8b/real-healthy-123,4,0,,,-3.6054103416254577,-0.5667695376102285,,,86420.22711941073,41139.90738681313,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Bergen->Prague, 2 hotel nights in Prague, flight Prague->Bergen. Use the calculator for the total."
ollama_llama8b/real-healthy-130,4,0,,,-3.6054103416254577,-0.5667695376102285,,,86420.22711941073,41139.90738681313,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Price a two-city trip: flight Bergen->Prague, 2 hotel nights in Prague, flight Prague->Bergen. Use the calculator for the total."
ollama_llama8b/real-tool_cascade-054,4,1,tool_cascade,2.0,-2.7812674180928623,-0.6564663152528754,,,141591.453059145,38689.9004565257,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-looping-054,4,1,looping,2.0,-3.362904514609418,-0.10428705549166313,,,102654.4789608935,53772.30418083451,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-goal_drift-047,4,1,goal_drift,2.0,-4.174339772434568,-1.296951403337416,,,48333.95194229651,21195.482643607498,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
ollama_llama8b/real-goal_drift-054,4,1,goal_drift,2.0,-4.174339772434568,-1.296951403337416,,,48333.95194229651,21195.482643607498,"text:You are a booking assistant. Use the tools to gather every number you need; do not guess prices. Finish with a one-line answer. Task: Find the cheaper of the two routes Tunis->Bergen->Cusco and Tunis->Osaka->Cusco (sum the two legs of each), then add 3 hotel nights in Cusco. Report the total in USD."
